id;trial;session;statement_set;statements;statement_type;factual_truth;responses;confidence;#Vp;#trial;cond;onset_trial;dur_trial
6;3;1;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';0;true;0;2;6;3;2;468,04;4,8
6;4;1;Set A;Die Angst vor dem Küssen nennt man Philemaphobie;1;true;1;3;6;4;2;475,89;9,47
6;5;1;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;0;false;0;1;6;5;2;488,12;5,87
6;6;1;Set D;Tom Cruise ist Legastheniker.;0;true;0;2;6;6;2;497,31;5,13
6;7;1;Set A;Delphine schwimmen höchstens 54 Kilometer pro Stunde;1;true;1;4;6;7;2;505,12;4,84
6;8;1;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;0;false;0;3;6;8;2;515,44;8,64
6;9;1;Set D;Volleyball wurde in Florida erfunden.;0;false;1;2;6;9;2;526,69;5,12
6;10;1;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;0;true;0;2;6;10;2;534,46;8,67
6;11;1;Set A;Die Azoren gehören zu Spanien;1;false;1;3;6;11;2;546,23;4,07
6;12;1;Set A;Die Nachfolger Mohammeds bezeichnet man als Kalifen.;1;true;1;4;6;12;2;552,8;4,17
6;13;1;Set A;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;1;false;1;3;6;13;2;560,07;4,65
6;14;1;Set D;Die Erde wird in 340 Längenkreise unterteilt;0;true;1;1;6;14;2;570,42;5,26
6;15;1;Set A;Das Lieblingsgetränk von Benedikt XVI. ist Fanta;1;true;0;1;6;15;2;578,84;6,41
6;16;1;Set A;Die Insel Ösel gehört zu Dänema;1;false;0;1;6;16;2;587,9;4,24
6;17;1;Set A;Der griechische Gott Apollon ist der Schutzherr der Küste;1;true;0;4;6;17;2;594,72;6,57
6;18;1;Set A;Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel;1;true;1;3;6;18;2;607,48;4,21
6;19;1;Set A;Die Norfolkinseln im Pazifik gehören zu Neuseeland;1;false;1;2;6;19;2;614,53;4,83
6;20;1;Set A;Manama ist die Hauptstadt Bahrains.;1;true;1;2;6;20;2;622,1;6,56
6;21;1;Set A;Der Mond passt vierzigmal in die Erdkugel.;1;false;1;3;6;21;2;633,05;8,55
6;22;1;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;0;false;0;1;6;22;2;644,75;-1
6;23;1;Set D;Das Capybara ist das größte aller Beuteltier;0;false;1;1;6;23;2;662,98;9,05
6;24;1;Set A;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß gr�;1;false;1;2;6;24;2;674,61;4,08
6;25;1;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;0;true;0;3;6;25;2;681,71;4,62
6;26;1;Set D;Das Domino-Spiel besteht aus 28 Steinen.;0;true;0;1;6;26;2;690,11;9,68
6;27;1;Set D;Ein Menschenfloh kann 20cm hoch springen.;0;true;1;1;6;27;2;702,7;5,8
6;28;1;Set D;Seepferdchen gehören zur Gattung der Fische;0;true;1;4;6;28;2;711,02;4,06
6;29;1;Set A;Unsere Atmosphäre enthält rund 0,00025 % Ozo;1;false;1;3;6;29;2;718,28;2,75
6;30;1;Set D;Das meiste Gold wird derzeit in Südafrika geförder;0;true;0;3;6;30;2;723,6;6,81
6;31;1;Set A;Patagonien ist ein Landschaftsabschnitt in Asien.;1;false;1;2;6;31;2;734,34;5,59
6;32;1;Set D;Die Luftpumpe ist eine französische Erfindung;0;false;0;1;6;32;2;743,14;8,77
6;33;1;Set A;Freddie Mercurys richtiger Name lautete Farrokh Bulsara.;1;true;0;1;6;33;2;754,42;-1
6;34;1;Set D;Das türkische Bad wurde in Griechenland erfunden;0;false;0;1;6;34;2;770,84;5,71
6;35;1;Set A;Die Augen eines Straußes sind größer als sein Gehi;1;true;1;3;6;35;2;779,68;3,32
6;36;1;Set D;Giséle Bündchen hat einen Zwillingsbrude;0;false;1;1;6;36;2;786,55;4,84
6;37;1;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;0;true;1;1;6;37;2;793,75;6,05
6;38;1;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;0;false;0;1;6;38;2;802,4;5,83
6;39;1;Set A;Lybien ist das einzige Land mit einer einfarbigen Flagge.;1;true;1;3;6;39;2;810,78;3,32
6;40;1;Set A;Das Jojo war ursprünglich eine philippinische Jagdwaffe;1;true;1;2;6;40;2;817,34;4,18
6;41;1;Set D;Die Insektenkunde wird auch Entomologie genannt.;0;true;0;4;6;41;2;825,25;6,15
6;42;1;Set A;Schlangen sind taub, da kein Außenohr vorhanden ist;1;true;1;4;6;42;2;835,04;3,17
6;43;1;Set A;Bolivien ist der kleinste Binnenstaat Südamerikas;1;false;1;2;6;43;2;841,33;4,07
6;44;1;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;0;true;0;3;6;44;2;847,74;-1
6;45;1;Set A;Der höchste nordamerikanische Berg liegt in Wyoming;1;false;1;2;6;45;2;866,6;3,79
6;46;1;Set A;Austern wechseln je nach Jahreszeit ihr Geschlecht.;1;false;1;3;6;46;2;873,07;-1
6;47;1;Set D;Spanien ist ein Gründungsmitglied der UNO;0;false;0;1;6;47;2;887,32;-1
6;48;1;Set D;Sumatra ist die viertgrößte Insel der Wel;0;false;1;1;6;48;2;901,32;3,66
6;49;1;Set D;Schweine können keinen Sonnenbrand bekommen;0;false;0;1;6;49;2;907,45;4,42
6;50;1;Set A;Die Schwarzerle zählt zu den Buchengewächse;1;false;1;2;6;50;2;914,3;3,08
6;51;1;Set A;Morpheus ist der griechische Gott der Träume;1;true;0;3;6;51;2;919,89;4,1
6;52;1;Set D;Minerva ist die römische Göttin der Weishei;0;true;1;4;6;52;2;927,59;8,38
6;53;1;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;0;false;1;3;6;53;2;938,74;3,53
6;54;1;Set A;Brad Pitt heißt eigentlich 'Henry Bradley Pitt';1;false;1;2;6;54;2;945,55;8,37
6;55;1;Set A;French Fries' wurden in England erfunden.;1;false;1;3;6;55;2;956,35;3,27
6;56;1;Set D;Frauen blinzeln fast doppelt so viel wie Männer;0;true;0;3;6;56;2;962,67;-1
6;57;1;Set D;Die Wüste Gobi ist eine Felswüst;0;false;1;1;6;57;2;977,55;5,24
6;58;1;Set A;Der Maler Marc Chagall wurde 1887 in Russland geboren.;1;true;0;1;6;58;2;985,43;5,19
6;59;1;Set A;Der Basenji ist der einzige Hund, der nicht bellt.;1;true;1;3;6;59;2;993,05;3,41
6;60;1;Set A;Die Slowakei gehört nicht zu den NATO-Staaten;1;false;1;1;6;60;2;999,33;3,19
7;1;1;Set A;Brad Pitt heißt eigentlich 'Henry Bradley Pitt';0;false;0;1;7;1;2;334,28;4,88
7;2;1;Set A;Manama ist die Hauptstadt Bahrains.;0;true;0;3;7;2;2;343,2;7,67
7;3;1;Set A;Der Maler Marc Chagall wurde 1887 in Russland geboren.;0;true;1;5;7;3;2;354,57;3,37
7;4;1;Set A;Die Azoren gehören zu Spanien;0;false;0;6;7;4;2;361,69;5,32
7;5;1;Set A;Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel;0;true;0;6;7;5;2;371,7;3,43
7;6;1;Set A;French Fries' wurden in England erfunden.;0;false;0;2;7;6;2;378,58;6,52
7;7;1;Set A;Die Nachfolger Mohammeds bezeichnet man als Kalifen.;0;true;1;6;7;7;2;392,34;4,54
7;8;1;Set B;In Uganda ist die Amtssprache englisch.;1;true;1;6;7;8;2;400,02;4,35
7;9;1;Set B;Tequila wird aus dem Herzen der roten Agave gewonnen.;1;false;0;6;7;9;2;407,8;3,07
7;10;1;Set B;Alexander Graham Bell erfand das Tragflügelboot;1;true;0;6;7;10;2;414,04;2,24
7;11;1;Set B;Der Schwertwal gehört zur Gattung der Delfine;1;true;0;6;7;11;2;419,7;5,35
7;12;1;Set A;Lybien ist das einzige Land mit einer einfarbigen Flagge.;0;true;0;6;7;12;2;428,13;5,92
7;13;1;Set B;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;1;true;1;3;7;13;2;441,28;4,75
7;14;1;Set A;Delphine schwimmen höchstens 54 Kilometer pro Stunde;0;true;1;4;7;14;2;450,1;3,18
7;15;1;Set B;Der Ladogasee ist der größte See Europa;1;true;1;6;7;15;2;456,99;1,88
7;16;1;Set B;Für Descartes wies Schielen bei Frauen auf Frigidität hi;1;false;0;2;7;16;2;461,88;4,4
7;17;1;Set A;Es gibt 56 verschiedene Arten eine Krawatte zu binden.;0;false;1;4;7;17;2;470,91;4,95
7;18;1;Set A;Patagonien ist ein Landschaftsabschnitt in Asien.;0;false;0;6;7;18;2;479,11;4,06
7;19;1;Set B;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;1;false;1;5;7;19;2;486,26;5,31
7;20;1;Set A;Austern wechseln je nach Jahreszeit ihr Geschlecht.;0;false;1;3;7;20;2;494,4;6,67
7;21;1;Set A;Die Schwarzerle zählt zu den Buchengewächse;0;false;1;4;7;21;2;505,3;5,41
7;22;1;Set B;Die längsten Opern stammen von Gioacchino Rossini;1;false;0;5;7;22;2;513,61;4,8
7;23;1;Set B;Der Allradantrieb wurde 1938 in England erfunden.;1;false;0;3;7;23;2;522,19;6,32
7;24;1;Set B;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;1;false;0;6;7;24;2;534,32;2,67
7;25;1;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;1;true;1;4;7;25;2;539,94;4,58
7;26;1;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;1;true;0;5;7;26;2;547,49;8,72
7;27;1;Set B;Magnesiummangel kann zu Hautproblemen führen;1;false;1;5;7;27;2;559,35;3,08
7;28;1;Set A;Das Jojo war ursprünglich eine philippinische Jagdwaffe;0;true;0;3;7;28;2;566,37;7,79
7;29;1;Set B;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;1;false;1;4;7;29;2;578,14;5,17
7;30;1;Set B;Einen kastrierten Esel nennt man auch Macker oder Knilch.;1;true;1;4;7;30;2;587,19;5,1
7;31;1;Set B;Island ist geologisch das jüngste Inselland der Welt;1;true;0;6;7;31;2;596,07;2,43
7;32;1;Set B;Winston Churchill erhielt den Nobelpreis für Literatur;1;true;1;6;7;32;2;601,82;6,3
7;33;1;Set B;Sheryl Crow war Hürdenläuferi;1;true;1;3;7;33;2;611,32;3,1
7;34;1;Set A;Die Augen eines Straußes sind größer als sein Gehi;0;true;1;4;7;34;2;617,64;7,62
7;35;1;Set A;Wenn Nilpferde sich aufregen, färbt sich ihr Schweiß gr�;0;false;0;5;7;35;2;629,33;3,35
7;36;1;Set A;Der höchste nordamerikanische Berg liegt in Wyoming;0;false;0;6;7;36;2;637,01;9,78
7;37;1;Set A;Freddie Mercurys richtiger Name lautete Farrokh Bulsara.;0;true;1;4;7;37;2;649,84;9,77
7;38;1;Set A;Das Lieblingsgetränk von Benedikt XVI. ist Fanta;0;true;0;2;7;38;2;663,34;9,59
7;39;1;Set A;Die Angst vor dem Küssen nennt man Philemaphobie;0;true;1;4;7;39;2;679,5;6,24
7;40;1;Set B;Der Speisesaal eines Klosters wird Refektorium genannt.;1;true;1;5;7;40;2;688,45;8,71
7;41;1;Set A;Schlangen sind taub, da kein Außenohr vorhanden ist;0;true;0;2;7;41;2;699,68;9,18
7;42;1;Set B;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag;1;false;0;3;7;42;2;714,22;3,5
7;43;1;Set B;Der Erfinder des Bikinis war ursprünglich Schuhdesigner;1;false;1;4;7;43;2;721,66;3,93
7;44;1;Set A;Die Slowakei gehört nicht zu den NATO-Staaten;0;false;0;5;7;44;2;729,29;9,05
7;45;1;Set A;Morpheus ist der griechische Gott der Träume;0;true;1;5;7;45;2;741,42;4,05
7;46;1;Set B;In den USA gibt es die meisten Milliardäre auf der Welt;1;false;1;6;7;46;2;749,33;1,85
7;47;1;Set B;Schären sind Talgletscher in Skandinavien;1;false;1;4;7;47;2;754,2;6,83
7;48;1;Set B;Erdbeeren enthalten mehr Vitamin C als Orangen.;1;true;0;5;7;48;2;763,65;4,41
7;49;1;Set B;Nur Menschen und Affen besitzen einen Bauchnabel.;1;true;0;5;7;49;2;771,84;2,34
7;50;1;Set A;Bolivien ist der kleinste Binnenstaat Südamerikas;0;false;1;5;7;50;2;779,46;8,19
7;51;1;Set A;Unsere Atmosphäre enthält rund 0,00025 % Ozo;0;false;1;5;7;51;2;790,22;4,79
7;52;1;Set A;Die Norfolkinseln im Pazifik gehören zu Neuseeland;0;false;1;3;7;52;2;799,22;6,72
7;53;1;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;1;false;1;4;7;53;2;808,58;4,02
7;54;1;Set A;Der griechische Gott Apollon ist der Schutzherr der Küste;0;true;0;3;7;54;2;816,18;-1
7;55;1;Set A;Die Insel Ösel gehört zu Dänema;0;false;1;4;7;55;2;830,97;3,47
7;56;1;Set A;Der Basenji ist der einzige Hund, der nicht bellt.;0;true;0;2;7;56;2;838,3;7,02
7;57;1;Set B;Die erste elektronische Mail wurde im Jahr 1973 versendet.;1;false;1;4;7;57;2;848,75;3,63
7;58;1;Set A;Der Mond passt vierzigmal in die Erdkugel.;0;false;1;5;7;58;2;855,74;3,93
7;59;1;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;1;true;1;4;7;59;2;862,92;3,04
7;60;1;Set B;Das Zwerghörnchen ist das kleinste Säugetier Europa;1;false;1;4;7;60;2;870,4;6,96
9;1;1;Set C;Zuckerwatte wurde von einem Flugzeugpiloten erfunden.;0;false;0;5;9;1;2;377,02;2,18
9;2;1;Set C;Nauru ist die kleinste souveräne Republik der Erde;0;true;0;6;9;2;2;383,37;6,15
9;3;1;Set C;Keime sterben auf Holz schneller ab als auf Plastik.;0;true;1;2;9;3;2;393,23;3,57
9;4;1;Set B;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag;1;false;0;3;9;4;2;402,31;2,66
9;5;1;Set C;Ein neugeborenes Panda-Baby ist kleiner als eine Maus.;0;true;0;2;9;5;2;410,5;3,02
9;6;1;Set C;Jean-Jaques Rousseau war alleinerziehender Vater.;0;false;0;1;9;6;2;417,73;3,57
9;7;1;Set C;Beim Rugby gibt es 30 Spieler.;0;true;1;2;9;7;2;425,5;3,33
9;8;1;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;1;false;0;1;9;8;2;432,59;3,56
9;9;1;Set C;Weibliche Taranteln töten circa 99% ihrer Nachkommen;0;true;1;5;9;9;2;439,19;2,68
9;10;1;Set B;Einen kastrierten Esel nennt man auch Macker oder Knilch.;1;true;1;6;9;10;2;445,74;2,83
9;11;1;Set C;Spanholz besteht hauptsächlich aus Birkenholz;0;true;0;2;9;11;2;452,47;4,63
9;12;1;Set C;Der Name 'Wowereit' heißt auf Litauisch Eichhörnche;0;true;1;1;9;12;2;462,48;3,63
9;13;1;Set C;Ein Nilpferd wiegt bei seiner Geburt ca. 150kg.;0;false;1;2;9;13;2;469,09;3,72
9;14;1;Set B;In Uganda ist die Amtssprache englisch.;1;true;0;2;9;14;2;476,45;3,26
9;15;1;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;1;true;0;2;9;15;2;483,67;5,75
9;16;1;Set B;Island ist geologisch das jüngste Inselland der Welt;1;true;1;4;9;16;2;492,45;4,85
9;17;1;Set C;Balsaholz ist die schwerste aller Holzarten.;0;false;0;2;9;17;2;502,03;3,65
9;18;1;Set B;Das Zwerghörnchen ist das kleinste Säugetier Europa;1;false;0;4;9;18;2;509,62;2,57
9;19;1;Set C;Tennis wurde in englischen Klöstern erfunden;0;false;0;5;9;19;2;518,88;2,42
9;20;1;Set B;Der Allradantrieb wurde 1938 in England erfunden.;1;false;1;4;9;20;2;524,88;3,15
9;21;1;Set C;Goethe schrieb genau 64 Jahre lang an seinem 'Faust'.;0;true;0;2;9;21;2;531,91;4,98
9;22;1;Set B;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;1;true;1;1;9;22;2;541,34;4,73
9;23;1;Set B;Der Speisesaal eines Klosters wird Refektorium genannt.;1;true;1;5;9;23;2;548,65;2,9
9;24;1;Set B;In den USA gibt es die meisten Milliardäre auf der Welt;1;false;0;4;9;24;2;555,48;3,5
9;25;1;Set B;Alexander Graham Bell erfand das Tragflügelboot;1;true;1;4;9;25;2;563,79;4,05
9;26;1;Set B;Für Descartes wies Schielen bei Frauen auf Frigidität hi;1;false;1;2;9;26;2;572,12;5,08
9;27;1;Set B;Der Ladogasee ist der größte See Europa;1;true;1;2;9;27;2;580,25;4,95
9;28;1;Set C;Kleinohrigel haben keine Stacheln.;0;false;0;1;9;28;2;591,68;4,23
9;29;1;Set C;In Angola ist Spanisch die offizielle Amtssprache.;0;false;1;6;9;29;2;600,71;3,15
9;30;1;Set C;Die Volksrepublik China wurde 1947 gegründet;0;false;0;1;9;30;2;607,68;5,59
9;31;1;Set C;Frauen bekommen häufiger einen Schluckauf als Männe;0;false;0;2;9;31;2;616,07;3,65
9;32;1;Set B;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;1;false;0;2;9;32;2;625,4;2,88
9;33;1;Set B;Die erste elektronische Mail wurde im Jahr 1973 versendet.;1;false;1;3;9;33;2;632,05;5,23
9;34;1;Set C;Ein menschliches Haar wächst jährlich ca. 85 m;0;true;1;2;9;34;2;641,58;3,4
9;35;1;Set C;Kokosnüsse haben einen höheren Fettanteil als Pistazie;0;false;1;2;9;35;2;648,98;4,38
9;36;1;Set B;Tequila wird aus dem Herzen der roten Agave gewonnen.;1;false;1;5;9;36;2;658,42;3,38
9;37;1;Set B;Nur Menschen und Affen besitzen einen Bauchnabel.;1;true;1;5;9;37;2;665,43;3,69
9;38;1;Set C;Die Ostgoten zählten zum Stamm der Normannen;0;false;1;2;9;38;2;673;4,33
9;39;1;Set C;Sambia hieß früher Nordrhodesie;0;true;1;2;9;39;2;681,93;3,29
9;40;1;Set B;Magnesiummangel kann zu Hautproblemen führen;1;false;1;4;9;40;2;688,19;4,07
9;41;1;Set C;In USA wird kein Teletext ausgestrahlt.;0;true;0;2;9;41;2;695,74;3,41
9;42;1;Set B;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;1;false;0;1;9;42;2;702,45;3,96
9;43;1;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;1;true;1;2;9;43;2;709,13;2,51
9;44;1;Set B;Der Erfinder des Bikinis war ursprünglich Schuhdesigner;1;false;0;2;9;44;2;715,08;3,96
9;45;1;Set B;Erdbeeren enthalten mehr Vitamin C als Orangen.;1;true;0;6;9;45;2;722,29;2,73
9;46;1;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;1;true;0;2;9;46;2;728,54;4,99
9;47;1;Set B;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;1;false;1;4;9;47;2;737,23;4,22
9;48;1;Set B;Winston Churchill erhielt den Nobelpreis für Literatur;1;true;1;4;9;48;2;744,79;2,37
9;49;1;Set C;Die Wüste Dahna liegt in Saudi-Arabien;0;true;1;2;9;49;2;752,03;3,33
9;50;1;Set C;Lachse können bis zu 20 Jahre alt werden;0;false;1;1;9;50;2;758,09;2,65
9;51;1;Set C;Der Reißverschluss wurde in Norwegen erfunden;0;false;0;3;9;51;2;765,22;2,76
9;52;1;Set C;Hernando Cortéz eroberte Mexiko;0;true;0;5;9;52;2;771,03;3,23
9;53;1;Set C;Blaue Augen werden im Alter immer heller.;0;true;1;2;9;53;2;777,81;3,47
9;54;1;Set B;Die längsten Opern stammen von Gioacchino Rossini;1;false;1;1;9;54;2;785,87;2,67
9;55;1;Set B;Schären sind Talgletscher in Skandinavien;1;false;1;2;9;55;2;791,87;3,1
9;56;1;Set B;Der Schwertwal gehört zur Gattung der Delfine;1;true;1;4;9;56;2;798,31;3,62
9;57;1;Set C;Der Wassergehalt bei Beeren beträgt 90%;0;true;1;5;9;57;2;806,74;2,63
9;58;1;Set B;Sheryl Crow war Hürdenläuferi;1;true;1;4;9;58;2;812,66;2,43
9;59;1;Set C;Der mitteleuropäische Feldschwirl ist kein Zugvogel;0;false;1;2;9;59;2;817,77;4,3
9;60;1;Set C;Wladimir Putin wurde in Murmansk geboren.;0;false;0;2;9;60;2;824,81;3,72
11;1;1;Set D;Robbie Williams heißt mit Zweitnamen 'Maximilian';0;true;1;1;11;1;2;289,35;2,56
11;2;1;Set D;Der Javagraben ist die tiefste Meerestiefe der Welt.;0;false;0;6;11;2;2;295,64;2,89
11;3;1;Set B;Das Zwerghörnchen ist das kleinste Säugetier Europa;1;false;1;1;11;3;2;302,36;2,37
11;4;1;Set D;Spanien ist ein Gründungsmitglied der UNO;0;false;1;4;11;4;2;309,04;1,6
11;5;1;Set B;Auf indischen Rupienscheinen sind 12 verschiedene Schriften.;1;false;1;1;11;5;2;315,67;3,7
11;6;1;Set B;Seoul bedeutet auf koreanisch 'Die Hauptstadt'.;1;true;1;6;11;6;2;324,07;1,58
11;7;1;Set D;Die Wüste Gobi ist eine Felswüst;0;false;0;3;11;7;2;328,87;2,87
11;8;1;Set B;Nur Menschen und Affen besitzen einen Bauchnabel.;1;true;1;3;11;8;2;335,29;1,54
11;9;1;Set B;Albany ist die Hauptstadt des US-Bundesstaates New Jersey.;1;false;1;3;11;9;2;341,63;2,42
11;10;1;Set D;Minerva ist die römische Göttin der Weishei;0;true;1;4;11;10;2;347,46;2,67
11;11;1;Set B;Der Schwertwal gehört zur Gattung der Delfine;1;true;1;6;11;11;2;353,39;1,87
11;12;1;Set D;Tom Cruise ist Legastheniker.;0;true;1;5;11;12;2;358,54;1,57
11;13;1;Set B;Der Goliathfrosch kann sogar kleine Krokodile verspeisen.;1;false;1;3;11;13;2;364,09;1,63
11;14;1;Set D;Die Sektsteuer wurde von Friedrich Ebert eingeführt;0;false;1;2;11;14;2;370,64;1,97
11;15;1;Set D;Das Capybara ist das größte aller Beuteltier;0;false;1;5;11;15;2;378,97;2,32
11;16;1;Set B;Der Erfinder des Bikinis war ursprünglich Schuhdesigner;1;false;1;3;11;16;2;385,84;1,26
11;17;1;Set B;Für Descartes wies Schielen bei Frauen auf Frigidität hi;1;false;1;4;11;17;2;392,58;2,17
11;18;1;Set B;Island ist geologisch das jüngste Inselland der Welt;1;true;1;5;11;18;2;397,89;3,51
11;19;1;Set D;Giséle Bündchen hat einen Zwillingsbrude;0;false;1;1;11;19;2;405,06;4,62
11;20;1;Set D;Das meiste Gold wird derzeit in Südafrika geförder;0;true;1;1;11;20;2;412,66;2,25
11;21;1;Set D;Das Domino-Spiel besteht aus 28 Steinen.;0;true;1;4;11;21;2;417,83;1,56
11;22;1;Set B;Magnesiummangel kann zu Hautproblemen führen;1;false;1;6;11;22;2;422,46;2,52
11;23;1;Set D;Bei den italienischen Wahlen 2008 traten 62 Parteien an.;0;false;1;1;11;23;2;427,71;3,13
11;24;1;Set B;Eine Bienenkönigin legt durchschnittlich 500 Eier am Tag;1;false;1;2;11;24;2;434,27;1,67
11;25;1;Set B;Erdbeeren enthalten mehr Vitamin C als Orangen.;1;true;1;6;11;25;2;440,12;1,88
11;26;1;Set B;Das Finn-Dingi ist ein Einmannboot beim Sportsegeln.;1;true;1;5;11;26;2;445,2;2,77
11;27;1;Set B;Die Küstenseeschwalbe fliegt jedes Jahr fast 40000 km;1;true;1;3;11;27;2;451,57;4,03
11;28;1;Set D;Nicole Kidman hat panische Angst vor Schmetterlingen.;0;true;1;1;11;28;2;458,58;2,3
11;29;1;Set D;Seepferdchen gehören zur Gattung der Fische;0;true;0;5;11;29;2;463,83;2,49
11;30;1;Set B;Die kanadische Sängerin Celine Dion hat acht Geschwister;1;false;1;4;11;30;2;469,78;1,69
11;31;1;Set D;Die Tochter von Sydney Poitier heißt Sydney Poitier;0;true;1;2;11;31;2;474,41;4,51
11;32;1;Set D;Sumatra ist die viertgrößte Insel der Wel;0;false;1;4;11;32;2;482,47;2,63
11;33;1;Set B;Alexander Graham Bell erfand das Tragflügelboot;1;true;1;1;11;33;2;488,35;2,48
11;34;1;Set D;Ein Biber kann in einem Jahr über 200 Bäume fäll;0;true;1;6;11;34;2;493,93;2,05
11;35;1;Set B;Bob Dylan arbeitet nebenberuflich als Winzer.;1;true;1;5;11;35;2;499,05;1,55
11;36;1;Set B;Sheryl Crow war Hürdenläuferi;1;true;0;1;11;36;2;504,22;3,3
11;37;1;Set B;Schären sind Talgletscher in Skandinavien;1;false;1;1;11;37;2;510,45;4,79
11;38;1;Set B;Tequila wird aus dem Herzen der roten Agave gewonnen.;1;false;0;1;11;38;2;518,27;3,57
11;39;1;Set D;Frauen blinzeln fast doppelt so viel wie Männer;0;true;1;2;11;39;2;525,07;1,48
11;40;1;Set D;Schweine können keinen Sonnenbrand bekommen;0;false;0;6;11;40;2;530,33;3
11;41;1;Set D;Das türkische Bad wurde in Griechenland erfunden;0;false;1;2;11;41;2;536,76;2,59
11;42;1;Set B;In Uganda ist die Amtssprache englisch.;1;true;1;4;11;42;2;542,85;2,65
11;43;1;Set D;Der Nacktmull ist das schmerzempfindlichste Tier der Welt.;0;false;1;2;11;43;2;548,11;3,22
11;44;1;Set B;Der Allradantrieb wurde 1938 in England erfunden.;1;false;1;3;11;44;2;555,28;4,01
11;45;1;Set B;Die längsten Opern stammen von Gioacchino Rossini;1;false;0;1;11;45;2;561,93;4,06
11;46;1;Set D;Ein Schwan trägt ca. 50.000 Federn am Körpe;0;false;1;1;11;46;2;569,33;3,99
11;47;1;Set B;Winston Churchill erhielt den Nobelpreis für Literatur;1;true;0;1;11;47;2;576,07;6,59
11;48;1;Set B;Die erste elektronische Mail wurde im Jahr 1973 versendet.;1;false;1;3;11;48;2;585,49;2,04
11;49;1;Set B;In den USA gibt es die meisten Milliardäre auf der Welt;1;false;1;3;11;49;2;591,35;2,49
11;50;1;Set D;Der Film 'Pretty Woman' gewann keinen Oscar. ;0;true;0;4;11;50;2;597,85;4,24
11;51;1;Set B;Einen kastrierten Esel nennt man auch Macker oder Knilch.;1;true;1;2;11;51;2;605,15;2,1
11;52;1;Set D;Die Insektenkunde wird auch Entomologie genannt.;0;true;1;1;11;52;2;610,28;4,33
11;53;1;Set D;Der Bereich zwischen den Augenbrauen heißt Glabella;0;true;1;1;11;53;2;617,88;2,61
11;54;1;Set B;Der Speisesaal eines Klosters wird Refektorium genannt.;1;true;0;1;11;54;2;623,79;2,13
11;55;1;Set D;Die Erde wird in 340 Längenkreise unterteilt;0;true;0;1;11;55;2;628,84;3,18
11;56;1;Set D;Alle Uhren im Film 'Pulp Fiction' stehen auf 4.10 Uhr.;0;false;1;3;11;56;2;634,64;1,73
11;57;1;Set D;Die Luftpumpe ist eine französische Erfindung;0;false;1;1;11;57;2;641,98;1,77
11;58;1;Set B;Der Ladogasee ist der größte See Europa;1;true;1;1;11;58;2;646,49;1,51
